,comment,id,rating,Вопрос решен,Лишнее,Нравится качество выполнения заявки,Нравится качество работы сотрудников,Нравится скорость отработки заявок,Понравилось выполнение заявки
376,вс отлично спасибо большой,3918861,5,0,0,0,0,0,1
377,самый вежливый работник,3919084,5,0,0,0,1,0,0
378,чётко оперативно,3919087,5,0,0,1,0,1,0
379,очень быстро,3919096,5,0,0,0,0,1,0
380,спасибо выписка счёт сумма подкрепить приложение,3919099,5,0,1,0,0,0,0
381,достаточно быстро спасибо,3919231,5,0,0,0,0,1,0
382,оперативно устранить дать консультация,3919253,5,1,0,0,0,1,0
383,спасибо огромный специалист оперативность профессионализм,3919349,5,0,0,0,1,1,0
384,напор стать хороший спасибо,3919367,5,1,0,0,0,0,1
385,благодарить качественный оперативный работа сотрудник ук хороший пожелание вамураоченьсветлыйтонкожа,3919407,5,0,0,1,0,1,0
386,отлично спасибо быстрый устранение проблема,3919607,5,1,0,0,0,1,1
387,оперативно среагировать прийти большой количество строитель помочь убрать вода,3919776,5,1,0,0,1,1,0
388,виталик молодец,3919877,5,0,0,0,1,0,0
389,спасибо большой быстро починить спасибо хороший работа,3920112,5,1,0,0,0,1,1
390,протечка смеситель ванная мастер прийти течение пол час поменять прокладка вопрос решить,3920141,5,1,0,0,0,1,0
391,самый хороший клиентский менеджер идеально решать вопрос,3920353,5,0,0,0,1,0,0
392,быстро устранить проблема,3920384,5,1,0,0,0,1,0
393,заявка выполнить мгновенно большойпалецвверхий,3920419,5,1,0,0,0,1,0
394,спасибо татьяна быстро понятно объяснить,3920519,5,0,0,0,1,1,0
395,быстрый реакция обращение данный момент протечка,3920546,5,1,0,0,0,1,1
396,вопрос решить оперативно спасибо сантехник менеджер сожаление спросить имя,3920898,5,1,0,0,1,1,0
397,выполнить быстро качественно починить перила,3920982,5,1,0,1,0,1,0
398,спасибо оперативно отработать заявка,3921006,5,0,0,0,0,1,1
399,очень грамотный специалист устранить моментально,3921008,5,1,0,0,1,1,0
400,спасибо оперативный уборка,3921012,5,1,0,0,0,1,0
401,проблема решить дверьювзаимодействие овд игнорировать,3921069,5,0,1,0,0,0,0
402,спасибо большой очень быстро оперативно мастер классный отлично знать работа,3921087,5,0,0,0,1,1,1
403,звезда прийтись действовать руководство поэтому четыре,3921135,4,0,1,0,0,0,0
404,сантехник прийти течение минута вежливый проблема разрешить,3921169,5,1,0,0,1,1,0
405,хороший,3921214,5,0,0,0,1,0,0
406,спасибо сегодня возвращаться домой запах почувствовать,3921394,5,1,0,0,0,0,1
407,электрик прибежать оперативно отключить сигнал пожарный тревога,3921414,5,1,0,0,1,1,0
408,большой спасибо очень оперативно большойпалецвверхоченьсветлыйтонкожидвасердце,3921572,5,0,0,0,0,1,1
409,быстро оперативно спасибо,3921610,5,0,0,0,0,1,1
410,благодарить,3921711,5,0,0,0,0,0,1
411,проблема устранить сообщить запрос сколько потребоваться время быть решение,3921850,4,1,0,0,0,0,0
412,спасибо прямой связь специалист который смочь устранить неисправность,3921888,5,1,0,0,1,0,0
413,проблема решить вс работать,3921907,5,1,0,0,0,0,1
414,спасибо обнимать,3921924,5,0,0,0,0,0,1
415,днм звонить занятый рулма извинить вечером прислать домой вс пересмотреть проверить ваш информация спасибо мы вс понятно вс каждый вопрос ответить спасибо большой,3922048,5,1,0,0,0,0,1
416,большой спасибо нормально работать,3922180,5,1,0,0,0,0,1
417,очень оперативно вс исправить,3922350,5,1,0,0,0,1,0
418,быстро качествено оперативно,3922395,5,0,0,1,0,1,0
419,отзвониться зафиксировать дежурный электрик молодец аплодисментыоченьсветлыйтонкожа,3922415,5,0,0,0,1,0,0
420,вс очень быстро сделать,3922505,5,1,0,0,0,1,0
421,спасибо огромный быстрый решение мой заявка большойпалецвверхий,3922516,5,1,0,0,0,1,0
422,электрик прийти проверить мы объяснить спасибо большой,3922726,5,1,0,0,1,0,1
